n,msb,noise
991,54,16678990592033280
992,54,16703464514863872
993,54,16730633647240448
994,54,16744684063670272
995,54,16754969455143424
996,54,16781497950447616
997,54,16790845707223296
998,54,16805064619863808
999,54,16822855690533888
1000,54,16832559003013888
