n,msb,noise
929,60,786412855305101056
930,60,784395014691204864
931,60,793714541712128000
932,60,810979971828879360
933,60,817455530514910208
934,60,821869822796960256
935,60,820925533935075328
936,60,819799216944065024
937,60,821170919396837120
938,60,820482799520025600
939,60,823725412269921536
940,60,826657564551517952
941,60,822834052124661760
942,60,819781988690641920
943,60,821163058953947648
944,60,825216898873895680
945,60,835103730877760512
946,60,827821413554725632
947,60,832317075153808640
948,60,834457759581342208
949,60,824318968620429568
950,60,820428122064684032
951,60,822490581980925440
952,60,829318883631761152
953,60,817912363654269952
954,60,820164881798765312
955,60,819847848868080128
956,60,807221436795640320
957,60,815884950273033984
958,60,815515581937793792
959,60,813257925869774592
960,60,808091126521632000
961,60,816786316061526528
962,60,818782183688685824
963,60,822289104802947072
964,60,816981577941798400
965,60,813735013812601088
966,60,819410856128261632
967,60,817058941450149888
968,60,806551860571425024
969,60,813024235975475200
970,60,810628848493041664
971,60,807039320598051072
972,60,808893317240394496
973,60,806032241006833408
974,60,808519590295547648
975,60,806329592810916864
976,60,807672057256388096
977,60,806583150606251776
978,60,806577625693094912
979,60,809413106719633664
980,60,803905371464666624
981,60,798819892944388608
982,60,796352829677395712
983,60,797434624498146816
984,60,804665965533136128
985,60,803560184504869632
986,60,796121607598118144
987,60,800195347328333056
988,60,811226532568972032
989,60,813020916220217088
990,60,805458147788884224
991,60,803493554294305536
992,60,808651407358790656
993,60,799639165602898944
994,60,798264299502939392
995,60,791209306483098624
996,60,798116362457843968
997,60,787523847376302080
998,60,785786856308621056
999,60,782303587417764608
1000,60,784017375541346048
