n,msb,noise
988,70,1112044597443084269127
989,70,1112728725767822208377
990,70,1109679763411842467983
991,70,1105010610639889316652
992,70,1119077747215370205350
993,70,1115010632495217618954
994,70,1124005348930584815450
995,70,1134269638915707175745
996,70,1135555944820206723810
997,70,1123441875401472869547
998,70,1124925127304722308380
999,70,1130153900693985988110
1000,70,1117451983058592822450
