n,msb,noise
730,103,5736076229141135431416011053568
731,103,5743634295123709638936767582464
732,103,5750431246921418989115987797504
733,103,5758799458982323185748447322368
734,103,5766403348387823986787200978432
735,103,5773525406877786315173084580608
736,103,5781047946462160279621035269888
737,103,5790373715516723106487065361152
738,103,5797213913172729113660216686848
739,103,5805066076847061736294114638080
740,103,5811411797749396944026737015808
741,103,5820476914232309181667860717568
742,103,5829178904011500378255363872512
743,103,5836764150772921334066670767104
744,103,5844599621300196898653096149504
745,103,5851155034778266840191977086464
746,103,5859201077960966786131333201920
747,103,5867231214389286578946188205568
748,103,5875395786390911042910165458944
749,103,5884074032275914017923995006720
750,103,5891894540573856536339752827392
751,103,5899631337852331997267872712960
752,103,5907439335863993761392482170112
753,103,5916159131742637487759135207168
754,103,5924007655600414777720665460736
755,103,5932019449991933873366554603776
756,103,5940141292322782699373484616960
757,103,5949193946890197190098406467328
758,103,5956766982510152190919458812928
759,103,5963362298526474326057714781440
760,103,5971918521973290933422002457600
761,103,5979685094025146013139666984960
762,103,5988198339438301399264680143872
763,103,5994778987666817219200685552640
764,103,6002544315565864811517021060352
765,103,6009748611568435560987882522880
766,103,6017308373839622551395229202688
767,103,6025850421291869642508582443264
768,103,6032631576872349810249777793536
769,103,6041208976533400598923035615744
770,103,6049336498537257076664618242304
771,103,6057546601804262233557304534016
772,103,6065656080782005155944259918848
773,103,6072708707153041206324666284288
774,103,6080211575775027046594134170880
775,103,6088358342511388530554971585792
776,103,6096854219814282923286284035584
777,103,6104825182146925470827141944064
778,103,6113177192688585550576217553408
779,103,6121059744895772230751798645248
780,103,6128858744709360833167349592064
781,103,6136182272514498105257753305088
782,103,6143620952090710642396600778496
783,103,6152602825892484750001202837760
784,103,6160998070600977035251003357696
785,103,6169478334602662408651918086912
786,103,6177605527885515105203857831680
787,103,6184602588255397011768057020160
788,103,6192217419057085903813860303360
789,103,6199723455044598692871593157888
790,103,6207665966653840023754810331136
791,103,6216000698432697128528870240000
792,103,6223192127493495160653705278464
793,103,6231175837997634353466507346688
794,103,6238989756993403636642657597184
795,103,6246353899086123181020103703040
796,103,6253060146227594143001808746752
797,103,6260683633299582616922379208704
798,103,6268153943370049873982133354496
799,103,6276439839976081178639888887040
800,103,6284236538419883700863031036416
801,103,6292793120330819282171000853248
